Object ID,Department,AccessionYear,Object Name,Title,Culture,Artist Role,Artist Display Bio,Artist Alpha Sort,Object Date,City,Country,Classification,Link Resource,Tags
435211,Drawings and Prints,1918.0,Print collection ornament & architecture,"Fireplace topped with captives and trophies of arms, from Cheminées et lambris, plate 5, in A Bound Collection of Print Series Including Cheminées et Lambris, Alcoves à la Romaine, Feuillages et autres ornemens..., etc.",,Artist|Publisher|Publisher,"French, Paris 1618–1682 Paris|French, 1712–1784|French, Paris 1634–1716 Paris","Le Pautre, Jean|Jombert, Charles Antoine|Mariette, Pierre le fils",1751,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/435211,
432991,Drawings and Prints,1933.0,Print collection ornament & architecture,"Frieze at right with a centaur turning into rinceaux, from Frises et différents ornements à l'italienne, plate 5, bound in Oeuvres. Vol. IV",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris","Le Pautre, Jean|Mariette, Pierre le fils",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/432991,
312049,"Arts of Africa, Oceania, and the Americas",1978.0,Bark painting,Painting from a Ceremonial House Ceiling,"Kwoma, Abgwala Kalaba clan",Artist|Artist, | ,"Artists of Mariwai Village|Yuanei, Abgwala Kalaba",1970,Mariwai village,Papua New Guinea,Bark-Paintings,http://www.metmuseum.org/art/collection/search/312049,
310963,"Arts of Africa, Oceania, and the Americas",1978.0,Head crest,Head Crest,"Okpoto peoples, Idoma group",Artist, ,Ochai,1946,Otobi village,Nigeria,Wood-Sculpture,http://www.metmuseum.org/art/collection/search/310963,
3841,The American Wing,1979.0,Frieze,"Frieze from Chicago Stock Exchange Building, Chicago",American,Maker,"American, Boston, Massachusetts 1856–1924 Chicago, Illinois","Sullivan, Louis Henry",1893–94,Chicago,United States,,http://www.metmuseum.org/art/collection/search/3841,
348686,Drawings and Prints,1966.0,Book,Knight's Gems or Device Book,,Publisher|Publisher|Publisher|Engraver|Artist|Artist|Artist|Engraver|Artist|Artist|Artist|Engraver|Engraver|Engraver|Engraver|Engraver|Artist|Engraver|Author|Publisher,"London|British, active 1815–53|British, active 1829–55|British, 19th century|British, London 1785–1851 London|British, active 19th century|British, London 1787–1868 Greenwich|British, active 1827–35|British, 19th century|British, 19th century|British, 19th century|British, 19th century|British, Edinburgh, Scotland 1805–1899|British, 19th century|Mexican, born England, active 1838–58|British, 19th century|Italian, Florence 1727–1785 Hammersmith (active London)|British, 1781–1847|British, active 1830s|London","Williams, J.|Tilt, Charles|Ackermann & Co.|Dick, Thomas|Alken, Henry Thomas|Taylor, W.|Cooper, Abraham|Scott, John R.|Vining, C.|Poyie|Sneider|Hebblethwaite, R.|Forrest, William|Applebee|Periam, George August|March, T.|Cipriani, Giovanni Battista|Stalker, Ebenezer|Knight, Frederick|Simpkin & Marshall",[ca. 1830],London,,Books,http://www.metmuseum.org/art/collection/search/348686,
347061,Drawings and Prints,1955.0,Book,Campagnes des Français sous le Consulat et l'Empire,,Artist|Publisher,"French, Bordeaux 1758–1836 Paris|French","Vernet, Carle (Antoine Charles Horace)|Librairie rue Visconti",n.d.,Paris,,Books,http://www.metmuseum.org/art/collection/search/347061,
435509,Drawings and Prints,1918.0,Print collection ornament & architecture,"Variant ornament designs with a seated faun holding a garland at right, from Ornements de panneaux à la romaine, plate 6, in A Bound Collection of Print Series Including Cheminées et Lambris, Alcoves à la Romaine, Feuillages et autres ornemens..., etc.",,Artist|Publisher|Publisher,"French, Paris 1618–1682 Paris|French, 1712–1784|French, Paris 1634–1716 Paris","Le Pautre, Jean|Jombert, Charles Antoine|Mariette, Pierre le fils",1751,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/435509,
503390,Musical Instruments,1990,Guitar,Guitar,Spanish,Maker,"Spanish, Barcelona 1690–1764 Barcelona","Massague, José",ca. 1755–60,Barcelona,Spain,Chordophone-Lute-plucked-fretted,http://www.metmuseum.org/art/collection/search/503390,
21932,Arms and Armor,1904.0,Cup-hilted rapier,Cup-Hilted Rapier,"hilt, Italian, probably Naples; blade, German, Solingen",Bladesmith,"German, Solingen, active 17th century","Bongen, Johann",ca. 1650–75,probably Naples|Solingen,,Swords,http://www.metmuseum.org/art/collection/search/21932,
2658,The American Wing,1933.0,Cream pot,Creampot,American,Maker,"American, Boston, Massachusetts 1729–1805 Boston, Massachusetts","Burt, Benjamin",1755–70,Boston,United States,,http://www.metmuseum.org/art/collection/search/2658,
698055,Drawings and Prints,1941.0,Book Ornament & Architecture,"Villa Barbaro, from I quattro libri dell'architettura di Andrea Palladio (Book 2, page 51)",,Illustrator|Illustrator|Publisher|Author|Dedicatee|Dedicatee,"German, active 16th century|German, born Nuremberg, died Venice, ca. 1590|Italian, active 1557–86|Italian, Padua 1508–1580 Vicenza|Italian, 1528–1580|Italian","Chrieger, Johann|Krieger, Christoph of Nuremberg|Franceschi, Dominico de'|Palladio, Andrea|Filiberto, Emanuele|Angarano, Giacomo",1570,Venice,,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/698055,Architecture
13960,The American Wing,1963.0,Rug,Hooked Rug,American,Maker, ,"Blackstone, Elenore",ca. 1880–90,Lacon,United States,,http://www.metmuseum.org/art/collection/search/13960,Bicycles|Cooking|Girls|Men|Women
433180,Drawings and Prints,1949.0,Print,"A soldier on guard lifting his musket from his shoulder with his right hand, from the Musketeers series, plate 35, in Waffenhandlung von den Rören Musquetten undt Spiessen / Wapenhandelinghe van Roers Musquetten ende Spiessen (The Exercise of Arms)",,Artist|Artist|Artist,"Netherlandish, Antwerp 1565–1629 The Hague|Netherlandish, Antwerp 1565–1629 The Hague|Netherlandish, 1574/5–1659","Gheyn, Jacques de, II|Gheyn, Jacques de, II|Baudous, Robert Willemsz de",published 1608,The Hague,,Prints,http://www.metmuseum.org/art/collection/search/433180,
347017,Drawings and Prints,1969.0,Book,Cabot's Creasote Shingle Stains,,Publisher|Author,"Boston, Massachusetts|Boston, Massachusetts","Forbes Lithographic Manufacturing Co.|Cabot, Samuel",1903,Boston,,Books,http://www.metmuseum.org/art/collection/search/347017,
491050,Modern and Contemporary Art,1943,Textile sample,Sample,American,Maker, ,Roth-Getzoff and Company ,1940–41,New York,America,Textiles-Printed,http://www.metmuseum.org/art/collection/search/491050,Flowers|Leaves
431143,Drawings and Prints,1933.0,Print collection ornament & architecture,"Ceiling decoration with an octagon in which cherubs are depicted throwing flowers, from Nouveaux dessins de plafonds, plate 3, bound in Oeuvres. Vol. I",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Saint Benoît 1660–1742 Paris","Le Pautre, Jean|Mariette, Jean",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/431143,
14080,The American Wing,1984.0,Sampler,Embroidered Sampler,American,Maker,born ca. 1785,"Glover, Priscilla T.",1798,Salem,United States,,http://www.metmuseum.org/art/collection/search/14080,Birds|Flowers
506860,Musical Instruments,2013,Mandola,Mandola,American,Maker,"American, founded Kalamazoo, Michigan 1902","Gibson Mandolin-Guitar Manufacturing Co., Ltd.",1917,Kalamazoo,United States,Chordophone-Lute-plucked-fretted,http://www.metmuseum.org/art/collection/search/506860,
553,The American Wing,1914.0,Flask,Flask,American,Maker,1852–58,United States Pottery Company ,ca. 1853–58,Bennington,United States,,http://www.metmuseum.org/art/collection/search/553,Books
350170,Drawings and Prints,1924.0,Book,"Wisdom in Miniature; or the Young Gentleman and Lady's Magazine, Being a Collection of Sentences, Divine & Moral",,Publisher,"American, 1765?–1814","Adams, John",1805,Philadelphia,,Books,http://www.metmuseum.org/art/collection/search/350170,
7200,The American Wing,1986.0,Sauceboat,Sauceboat,American,Maker,1706–1770,"Boudinot, Elias",1740–50,Philadelphia,United States,,http://www.metmuseum.org/art/collection/search/7200,
430577,Drawings and Prints,1933.0,Print collection ornament & architecture,"A pavillion on a stone bridge, from Portes cochères à la moderne, plate 4, bound in Oeuvres. Vol. I",,Publisher|Artist,"French, Paris 1634–1716 Paris|French, Paris 1618–1682 Paris","Mariette, Pierre le fils|Le Pautre, Jean",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/430577,
8541,The American Wing,1942.0,Tile,Tile,British,Maker,1720–1789,"Sadler, John",1757–61,Liverpool,England,,http://www.metmuseum.org/art/collection/search/8541,Men|Women|Sheep
9745,The American Wing,1933.0,Waste Bowl,Waste Bowl,American,Maker,1758–1820,"Lownes, Joseph",ca. 1800,Philadelphia,United States,,http://www.metmuseum.org/art/collection/search/9745,
347255,Drawings and Prints,1944.0,Book,Urbis Romae Aedificiorum illustriumquae,,Engraver|Draftsman|Publisher,"Italian, near Trent ca. 1525–1601 Rome|Italian, Florence/S. Gimignano 1533–1609 Rome/Naples|Italian, near Trent ca. 1525–1601 Rome","Cavalieri, Giovanni Battista|Dosio, Giovanni Antonio|Cavalieri, Giovanni Battista",1569,Rome,,Books,http://www.metmuseum.org/art/collection/search/347255,
17526,The American Wing,2002.0,Scrapbook,Scrapbook,American,Maker,1902–32,Tiffany Studios ,ca. 1897–1901,New York,United States,,http://www.metmuseum.org/art/collection/search/17526,
343980,Drawings and Prints,1970.0,Book,Der Moderne Stil,,Publisher|Editor|Printer,active Stuttgart|German| ,"Hoffmann, Julius|Hoffmann, Julius Jr.|Hoffmannsche Buchdruckerei (Felix Krais)",1899,Stuttgart,,Books,http://www.metmuseum.org/art/collection/search/343980,
734998,Drawings and Prints,1948.0,Book ; Ornament and architecture,"View of a Temple, from Temples in the Ancient Style",,Artist,"French, Paris 1510/12–1585 Annecy","Du Cerceau, Jacques Androuet",1550,Paris,,Books|Ornament & Architecture|Prints,http://www.metmuseum.org/art/collection/search/734998,
433735,Drawings and Prints,1933.0,Print collection ornament & architecture,"Apollo kills Diomedes during the Seige of Troy, from a series of twenty-two plates depicting mythological subjects, plate 18, bound in Oeuvres. Vol. IV",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Blois 1688–1776 Paris","Le Pautre, Jean|Chereau, Jacques II Sr.",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/433735,
1704,The American Wing,1968.0,Side Chair,Side Chair,American,Maker,1813–1893,"Jelliff, John",1868–70,Newark,United States,,http://www.metmuseum.org/art/collection/search/1704,
639584,Drawings and Prints,1958.0,Print,"Mary, Queen of Scots (from ""La Touraine, Anienne et Moderne"")",,Artist|Sitter|Author,"French, Paris 1819–1886 Ecouen|British, Linlithgow 1542–1587 Fotheringhay|French, 1814–1859","Frère, Pierre-Edouard|Mary Queen of Scots|Bellanger, Stanislas",1845,Paris,,Prints,http://www.metmuseum.org/art/collection/search/639584,Queens|Portraits|Women|Mary Queen of Scots
380610,Drawings and Prints,1927.0,Book,"Ornemens ou Placarts pour l'enrichissement des Chambres, et Alcoves",,Artist and engraver|Publisher,"French, Paris 1619–1679 Paris|French, 1596–1657","Marot, Jean|Mariette, Pierre",1635–57,Paris,,Books,http://www.metmuseum.org/art/collection/search/380610,
344329,Drawings and Prints,1941.0,Book,Cousin Lucy Among the Mountains,,Author|Publisher,"American, Maine 1803–1879|New York, NY","Abbott, Jacob|Clark, Austin & Co.",1852,New York,,Books,http://www.metmuseum.org/art/collection/search/344329,
631046,Drawings and Prints,1943.0,Print,"Portrait of Duke Francesco II d'Este, from Maria Vergine Coronata; Descrizione e dichiarazione della Divota Solennita fatta in Reggio li 13 Maggio 1674",,Author|Printer|Artist,"Italian| |Italian, Bologna (?) 1634–1718 Bologna","Certani, Giacomo|Vedrotti, Prospero|Mitelli, Giuseppe Maria",1675,Reggio,,Prints,http://www.metmuseum.org/art/collection/search/631046,
356925,Drawings and Prints,1952.0,Book ; Ornament and architecture,"Recueil D'Architecture, dessiné et mesuré en Italie, dans les années 1791, 92, et 93",,Artist|Publisher|Etcher,"French, 1771–1840| |French, Nantes 1784–1865 Nantes","Seheult, François Léonard|Bance l'ainé|Picou, Henri Jean",1821,Paris,,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/356925,
32197,Arms and Armor,1904.0,Portions of an armor garniture,Portions of an Armor Garniture,"German, Augsburg",Etcher,"German, Augsburg, ca. 1522–1603","Sorg the Younger, Jörg","ca. 1550–55, some etched decoration, 19th century",Augsburg,,Armor,http://www.metmuseum.org/art/collection/search/32197,
5864,The American Wing,1947.0,Pitcher,Pitcher,American,Maker,1852–58,United States Pottery Company ,1852–58,Bennington,United States,,http://www.metmuseum.org/art/collection/search/5864,Flowers
14436,The American Wing,1992.0,Andiron,Andiron,American,Maker,"American, born Russian Empire [now Ukraine], Mohyliv Podilskyi (Mogilev Podolsky) 1884–1940 New York City","Yellin, Samuel",ca. 1911,Philadelphia,United States,,http://www.metmuseum.org/art/collection/search/14436,
348639,Drawings and Prints,1969.0,Book,"Trade Catalogue of Masks, Theatrical Hair Goods, Properties, &c.",,Author,"American, established 1871",Dessart Brothers,1893–94,New York,,Books,http://www.metmuseum.org/art/collection/search/348639,
1666,The American Wing,1954.0,Side Chair,Side Chair,American,Maker,active ca. 1805–15,"Buttre, William",ca. 1815,Albany,United States,,http://www.metmuseum.org/art/collection/search/1666,
7120,The American Wing,1969.0,Sauce dish,Sauce Dish,American,Maker,1863–1922,Union Porcelain Works ,1885–87,Brooklyn,United States,,http://www.metmuseum.org/art/collection/search/7120,
690085,Drawings and Prints,1952.0,Print,"Lampes, from Recueil de divers Monumens Anciens répandus en plusieurs endroits de L'Italie",,Artist|Publisher|Printer,"French, Viarmes 1718–1762 Rome|Rome| ","Barbault, Jean|Bouchard & Gravier|Giunchi Heritiers de Komarek",1770,Rome,,Prints,http://www.metmuseum.org/art/collection/search/690085,
390665,Drawings and Prints,1920.0,Drawing Ornament and Architecture,"China Tables, from Chippendale Drawings, Vol. II",,Artist,"British, baptised Otley, West Yorkshire 1718–1779 London","Chippendale, Thomas",1754,London,,Drawings|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/390665,Tables
2787,The American Wing,1933.0,Cup,Cup,American,Maker,1680/81–1725,"Dixwell, John",ca.1715,Boston,United States,,http://www.metmuseum.org/art/collection/search/2787,
491073,Modern and Contemporary Art,1943,Textile sample,Sample,American,Maker|Maker,"American (born Germany), Frankfurt-am-Main 1863–1962 Staten Island, New York|American (born Germany ?), 1868– (?)","Stirn, Louis A.|Stirn, Edmund A.",1925,New York,America,Textiles-Printed,http://www.metmuseum.org/art/collection/search/491073,
348097,Drawings and Prints,1962.0,Book,Nothing or the Booklist,,Publisher|Author,"London|British, Stevenage, Hertfordshire 1872–1966 Vence, France","Chatto & Windus|Craig, Edward Gordon",1925,London,,Books,http://www.metmuseum.org/art/collection/search/348097,
347289,Drawings and Prints,1973.0,Book,L'Ingenieux hidalgo Don Quichotte de la Manche,,Author|Artist|Engraver|Publisher,"Spanish, Alcalá 1547–1616 Madrid|French, Strasbourg 1832–1883 Paris|French, Marseille 1822–1890 Bailly|French","Cervantes, Saavedra Miguel de|Doré, Gustave|Pisan, Hélidore-Joseph|Hachette, L. et Cie Librairie de",1863,Paris,,Books,http://www.metmuseum.org/art/collection/search/347289,
347879,Drawings and Prints,1930.0,Book ; Ornament and architecture,"Plate from 'A New Book of Ornaments with Twelve Leaves Consisting of Chimneys, Sconces, Tables, Spandle Panels, Spring Clock Cases, Stands, a Chandelier and Girandole, etc.'",,Designer|Designer,"British, London ca. 1710–ca. 1765 London|British, ca. 1706–1753","Lock, Matthias|Copland, Henry","November 13, 1752",London,,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/347879,
643865,Drawings and Prints,1948.0,Print,"A venetian gondolier on the steps of a palazzo, bound in L'Oeuvre original de Vivant Denon. Collection de eaux-fortes, Volume 2",,Artist|Publisher,"French, Givry 1747–1825 Paris| ","Denon, Dominique Vivant Baron|Barrand, A.",1873,Paris,,Books,http://www.metmuseum.org/art/collection/search/643865,
