Object ID,Is Public Domain,Department,AccessionYear,Object Name,Title,Culture,Artist Role,Artist Display Name,Artist Display Bio,Object Date,Object Begin Date,Credit Line,City,Classification,Link Resource,Tags
5638,True,The American Wing,1968.0,Pier table,Pier Table,American,Maker|Maker|Maker,D. Phyfe & Son|Duncan Phyfe & Sons|Duncan Phyfe,"1840–1847|1837–1840, active New York|American (born Scotland), near Lock Fannich, Ross-Shire, Scotland 1768/1770–1854 New York",1835–40,1835,"Purchase, The Edgar J. Kaufmann Foundation Gift, 1968",New York,,http://www.metmuseum.org/art/collection/search/5638,
350436,False,Drawings and Prints,1968.0,Book,Toi et Moi,,Author|Artist|Publisher,Paul Géraldy|Edouard Vuillard|Georges Crès et Cie.,"French, 1885–1983|French, Cuiseaux 1868–1940 La Baule|",1917,1917,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1968",Paris,Books,http://www.metmuseum.org/art/collection/search/350436,
349950,False,Drawings and Prints,1970.0,Book,"Official Catalogue 1900, Doors, Glazed Sash, Blinds, Mouldings",,Author,Foster-Munger Co.,"Chicago, Illinois",1900,1900,"Gift of Lincoln Kirstein, 1970",Chicago,Books,http://www.metmuseum.org/art/collection/search/349950,
8143,True,The American Wing,1924.0,Spoon,Table Spoon,American,Maker,Jonathon Reed,active ca. 1730–42,1720–30,1720,"Bequest of Charles Allen Munn, 1924",Boston,,http://www.metmuseum.org/art/collection/search/8143,
349558,False,Drawings and Prints,1923.0,Book,Theorica et Pratica. . .de modo Scribendi,,Author|Publisher|Engraver,Sigismundo Fanti|Johannes Rubeus Vercellensis|Ugo da Carpi,"Italian, born Ferrara, active Venice 16th century|Italian, active 16th century|Italian, Carpi ca. 1480–1532 Bologna","December 1, 1514",1514,"Harris Brisbane Dick Fund, 1923",Venice,Books,http://www.metmuseum.org/art/collection/search/349558,
390353,True,Drawings and Prints,2018.0,Print,Architectural View with an Arch,,Artist|Artist,Antonio Maria Visentini|François Vivares,"Italian, Venice 1688–1782 Venice|French, Saint-Jean-du-Bruel 1709–1780 London",1740,1740,"Bequest of Herbert Mitchell, 2008",London,Prints,http://www.metmuseum.org/art/collection/search/390353,
682012,True,The Libraries,,,Epistole eroiche di P. Ovidio Nasone,,Author|Illustrator|Publisher|Author|Translator,Ovid|Carlo Gregori|Durand|Giovan Stefano Conti|Remigio Nannini,"Roman, Sulmo 43 BCE–17 CE Tomis, Moesia|Italian, Florence 1719–1759 Florence|French, 18th century|Italian, 1720–1791|Italian, 1521?–?1581",1762,1762,"Gift of Jayne Wrightsman, 2008",Paris,,http://www.metmuseum.org/art/collection/search/682012,
678034,False,Drawings and Prints,1942.0,Print,Dressing for the Masquerade – Laetitia flies from reflection to public entertainments,,Engraver|Artist|Publisher,John Raphael Smith|George Morland|John Raphael Smith,"British, baptized Derby 1751–1812 Doncaster|British, London 1763–1804 London|British, baptized Derby 1751–1812 Doncaster","January 1, 1789",1789,"Gertrude and Thomas Jefferson Mumford Collection, Gift of Dorothy Quick Mayer, 1942",Philadelphia,Prints,http://www.metmuseum.org/art/collection/search/678034,
389,True,The American Wing,1933.0,Beaker,Beaker,American,Maker,Joseph Edwards Jr.,1737–1783,ca. 1768,1765,"Bequest of Alphonso T. Clearwater, 1933",Boston,,http://www.metmuseum.org/art/collection/search/389,
14323,False,The American Wing,1991.0,Piece,"Length, Design 104, Printed Silk and Fortisan Casement",American,Designer|Maker,Frank Lloyd Wright|F. Schumacher & Co.,"American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona|1889–present",1955,1955,"Purchase, Charles L. and Jane D. Kaufmann Gift, 1991",New York,,http://www.metmuseum.org/art/collection/search/14323,
345107,False,Drawings and Prints,1978.0,Book,Art de confectionner les Fleurs artificielles. Nouvelle édition ornée de figures,,Publisher,"Delarue, and Lille, Castiaux",,[1850 (?)],1840,"Gift of Linclon Kirstein, 1978",Paris,Books,http://www.metmuseum.org/art/collection/search/345107,
638281,False,The American Wing,2013.0,Bookend,Bookend,American,Artist,Rebecca Cauman,"American, born Russia, 1882–1964",ca. 1927,1922,"Gift of Jacqueline Loewe Fowler, 2014",Boston,,http://www.metmuseum.org/art/collection/search/638281,Fruit|Trees
20017,False,The American Wing,2018.0,Vase,Vase,American,Designer|Manufacturer,Frederick Hurten Rhead|Roseville Pottery,"American (born England), Hanley, Stoke-on-Trent 1880–1942 New York|1892–1954",ca. 1904–8,1901,"Gift of Robert A. Ellison Jr., 2018",Zanesville,,http://www.metmuseum.org/art/collection/search/20017,
8040,True,The American Wing,1927.0,Ladle,Ladle,American,Maker|Maker,Benjamin Halsted|Myer Myers,1734–1817|1723–1795,ca. 1765,1760,"Gift of Mrs. William Newton Parker, 1927",New York,,http://www.metmuseum.org/art/collection/search/8040,
6932,True,The American Wing,1969.0,Salad plate,Salad Plate,American,Maker,Union Porcelain Works,1863–1922,1885–87,1885,"Gift of Mr. and Mrs. Franklin Chace, 1969",Brooklyn,,http://www.metmuseum.org/art/collection/search/6932,
640465,False,Drawings and Prints,1948.0,Print,"Head of an old man, bound in L'Oeuvre original de Vivant Denon. Collection de eaux-fortes, Volume 1",,Publisher|Artist|Artist,A. Barrand|Guercino (Giovanni Francesco Barbieri)|baron Dominique Vivant Denon,"|Italian, Cento 1591–1666 Bologna|French, Givry 1747–1825 Paris",1873,1873,"Harris Brisbane Dick Fund, 1948",Paris,Books,http://www.metmuseum.org/art/collection/search/640465,
348291,False,Drawings and Prints,1963.0,Book,"Dame Mantel Company, Manufacturers of Mantels",,Author,Dame Mantel Company,"Harriman, Tennesee",20th century,1900,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1963",Harriman,Books,http://www.metmuseum.org/art/collection/search/348291,
698568,False,Drawings and Prints,1921.0,Book,Plate 52: The last supper; from 'Imagines Veteris Ac Novi Testamenti A Raphaele Sanctio Urbinate in Vaticani Palatii Xystis' after Raphael,,Publisher|Artist|Artist,Giovanni Giacomo De Rossi|Raphael (Raffaello Sanzio or Santi)|Pietro Aquila,"Italian, Rome 1627–1691 Rome|Italian, Urbino 1483–1520 Rome|Italian, Marsala, Sicily 1650–1692/1700 Rome",1675,1675,"Museum Accession, transferred from the Library",Rome,Books,http://www.metmuseum.org/art/collection/search/698568,
416823,False,Drawings and Prints,1972.0,Portfolio,L'Art Décoratif Théâtral Moderne,,Artist|Artist|Publisher,Mikhail Larionov|Natalia Goncharova|La Cible,"Russian, 1881–1964|French (born Russia), Nagaevo 1881–1962 Paris|",1919,1919,"Gift of Nikita D. Lobanov, 1972",Paris,Portfolios,http://www.metmuseum.org/art/collection/search/416823,
5869,True,The American Wing,1984.0,Pitcher,Pitcher,American,Maker,United States Pottery Company,1852–58,1850–58,1850,"Gift of Adelaide Warren, in memory of her mother, Lucy de Jarnett Penn Warren, 1984",Bennington,,http://www.metmuseum.org/art/collection/search/5869,Corn
347586,False,Drawings and Prints,1949.0,Book,Furniture Specialties,,Author,Carroll W. Clark & Co.,"Boston, Massachusetts",after 1877,1877,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",Boston,Books,http://www.metmuseum.org/art/collection/search/347586,
346755,False,Drawings and Prints,1964.0,Book,The Indian Races of North and South America,,Author|Publisher,"Charles DeWolf Brownwell|Hurlbut, Kellog & Co.","American, 1822–1909|Hartford, Connecticut",1860,1860,"Gift of Edward S. Ely, 1964",Hartford,Books,http://www.metmuseum.org/art/collection/search/346755,
506851,False,Musical Instruments,2012,Clarinet in A,Clarinet in A,American,Maker,William S. Haynes Co.,,1930,1925,"Purchase, Robert Alonzo Lehman Bequest, 2012",Boston,Aerophone-Reed Vibrated-single reed cylindrical,http://www.metmuseum.org/art/collection/search/506851,
20316,False,The American Wing,2018.0,Vase,Vase,American,Manufacturer,Fulper Pottery Company,1899–1935,1911–17,1911,"Gift of Robert A. Ellison Jr., 2018",Flemington,,http://www.metmuseum.org/art/collection/search/20316,
349498,False,Drawings and Prints,1970.0,Book,Was der Jahrmarkt bringt,,Author|Illustrator|Publisher|Printer|Illustrator,Moriss Anders|W. Schäfer|Wilhelm Effenberger|F. Löwe's Verlag|C. Offterdinger,"German, late 19th century|German| | |",late 19th century,1875,"Gift of Lincoln Kirstein, 1970",Stuttgart|Leipzig,Books,http://www.metmuseum.org/art/collection/search/349498,
345455,False,Drawings and Prints,1963.0,Book,General Price List and Catalogue,,Publisher,"John Barker & Co., Ltd.","British, 1894–2006",[1910],1910,"Gift of Lincoln Kirstein, 1963",London,Books,http://www.metmuseum.org/art/collection/search/345455,
349865,False,Drawings and Prints,1969.0,Book,I Pregj della Toscana,,Author|Publisher,Fulvio Fontana|Pier Mattia Miccioni & Michele Nestunus,"Italian, 1649–1723|",1701,1701,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1969",Florence,Books,http://www.metmuseum.org/art/collection/search/349865,
351952,False,Drawings and Prints,1937.0,Book,Poeticon Astronomicon (Hyginus),,Author|Author|Author|Publisher,Gaius Julius Hyginus|Jacobus Sentinus|J. L. Santritter|Erhard Ratdolt,"| |German|German, Augsburg ca. 1447–ca. 1528 Augsburg","October 14, 1482",1482,"Harris Brisbane Dick Fund, 1937",Venice,Books,http://www.metmuseum.org/art/collection/search/351952,
628900,False,Drawings and Prints,1943.0,Print ornament & architecture,"Town square with a three story fountain topped by a woman holding a tazza and drinking cup at center and a woman drying linen at left, from Artis Perspectivæ, plate 9",,Artist|Artist|Artist|Publisher,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Gerard de Jode,"Netherlandish, Leeuwarden 1527–1606 (?)  Antwerp (?)|Netherlandish, 1528/32–1605|Netherlandish, active 1554–72, died before 1589|Netherlandish, 1509/17–1591",1568,1568,"Harris Brisbane Dick Fund, 1943",Antwerp,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/628900,
312029,False,"Arts of Africa, Oceania, and the Americas",1978.0,Bark painting,Painting from a Ceremonial House Ceiling,"Kwoma, Amachi-Kalaba clan",Artist|Artist,"Artists of Mariwai Village|Mburrnggei, Amachi-Kalaba",|,1970,1970,"The Michael C. Rockefeller Memorial Collection, Purchase, Mrs. Gertrud A. Mellon Gift, and Mr. and Mrs. Alan Brandt Gift, in memory of Jacob J. Brandt, 1974",Mariwai village,Bark-Paintings,http://www.metmuseum.org/art/collection/search/312029,
355899,False,Drawings and Prints,1960.0,Book,"Ransom Stove Works, Circular for 1855",,Author|Printer,S. H. Ransom & Company|Van Benthuysen,"Albany, New York|American, 19th century",1855,1855,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1960",Albany,Books,http://www.metmuseum.org/art/collection/search/355899,
347285,False,Drawings and Prints,1966.0,Book,The History of Don Quixote de la Mancha,,Author|Translator|Illustrator|Publisher|Author|Printer,"Miguel de Cervantes Saavedra|Thomas Shelton|Jean de Bosschère|Constable & Co., Ltd.|J. B. Trend|T. and A. Constable","Spanish, Alcalá 1547–1616 Madrid|British, active 1598–1629|Belgian, Uccle 1878–1953|British, London|British, 1887–1958|Edinburgh",1922,1922,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1966",London,Books,http://www.metmuseum.org/art/collection/search/347285,
13933,False,The American Wing,1985.0,Braided Rug,Rug,"American, Shaker",Maker|Maker,Sister Sarah Collins|United Society of Believers in Christ’s Second Appearing (“Shakers”),"|American, active ca. 1750–present",ca. 1935,1932,"Gift of Mrs. G. James Fawcett, in memory of John S. Rudd, 1985",New Lebanon,,http://www.metmuseum.org/art/collection/search/13933,
887859,False,Drawings and Prints,1949,Album Print Ornament & Architecture,Vertical Grotesque Panel with a Terminal Figure,,Artist,Cornelis Bos,"Netherlandish, Hertogenbosch ca. 1510?–before 1556 Groningen",1548,1545,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",Antwerp,Albums|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/887859,
435211,False,Drawings and Prints,1918.0,Print collection ornament & architecture,"Fireplace topped with captives and trophies of arms, from Cheminées et lambris, plate 5, in A Bound Collection of Print Series Including Cheminées et Lambris, Alcoves à la Romaine, Feuillages et autres ornemens..., etc.",,Artist|Publisher|Publisher,Jean Le Pautre|Charles Antoine Jombert|Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, 1712–1784|French, Paris 1634–1716 Paris",1751,1751,"Rogers Fund, 1918",Paris,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/435211,
432991,False,Drawings and Prints,1933.0,Print collection ornament & architecture,"Frieze at right with a centaur turning into rinceaux, from Frises et différents ornements à l'italienne, plate 5, bound in Oeuvres. Vol. IV",,Artist|Publisher,Jean Le Pautre|Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris",17th century,1633,"Harris Brisbane Dick Fund, 1933",Paris,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/432991,
312049,False,"Arts of Africa, Oceania, and the Americas",1978.0,Bark painting,Painting from a Ceremonial House Ceiling,"Kwoma, Abgwala Kalaba clan",Artist|Artist,"Artists of Mariwai Village|Yuanei, Abgwala Kalaba",|,1970,1970,"The Michael C. Rockefeller Memorial Collection, Purchase, Mrs. Gertrud A. Mellon Gift, and Mr. and Mrs. Alan Brandt Gift, in memory of Jacob J. Brandt, 1974",Mariwai village,Bark-Paintings,http://www.metmuseum.org/art/collection/search/312049,
310963,False,"Arts of Africa, Oceania, and the Americas",1978.0,Head crest,Head Crest,"Okpoto peoples, Idoma group",Artist,Ochai,,1946,1946,"The Michael C. Rockefeller Memorial Collection, Gift of Nelson A. Rockefeller, 1965",Otobi village,Wood-Sculpture,http://www.metmuseum.org/art/collection/search/310963,
3841,False,The American Wing,1979.0,Frieze,"Frieze from Chicago Stock Exchange Building, Chicago",American,Maker,Louis Henry Sullivan,"American, Boston, Massachusetts 1856–1924 Chicago, Illinois",1893–94,1893,"Museum Purchase, 1979",Chicago,,http://www.metmuseum.org/art/collection/search/3841,
348686,False,Drawings and Prints,1966.0,Book,Knight's Gems or Device Book,,Publisher|Publisher|Publisher|Engraver|Artist|Artist|Artist|Engraver|Artist|Artist|Artist|Engraver|Engraver|Engraver|Engraver|Engraver|Artist|Engraver|Author|Publisher,"J. Williams|Charles Tilt|Ackermann & Co., London|Thomas Dick|Henry Thomas Alken|W. Taylor|Abraham Cooper|John R. Scott|C. Vining|Poyie|Sneider|R. Hebblethwaite|William Forrest|Applebee|George August Periam|T. March|Giovanni Battista Cipriani|Ebenezer Stalker|Frederick Knight|Simpkin & Marshall","London|British, active 1815–53|British, active 1829–55|British, 19th century|British, London 1785–1851 London|British, active 19th century|British, London 1787–1868 Greenwich|British, active 1827–35|British, 19th century|British, 19th century|British, 19th century|British, 19th century|British, Edinburgh, Scotland 1805–1899|British, 19th century|Mexican, born England, active 1838–58|British, 19th century|Italian, Florence 1727–1785 Hammersmith (active London)|British, 1781–1847|British, active 1830s|London",[ca. 1830],1825,"The Elisha Whittesley Collection, The Elisha Whittelsey Fund, 1966",London,Books,http://www.metmuseum.org/art/collection/search/348686,
347061,False,Drawings and Prints,1955.0,Book,Campagnes des Français sous le Consulat et l'Empire,,Artist|Publisher,Carle (Antoine Charles Horace) Vernet|Librairie rue Visconti,"French, Bordeaux 1758–1836 Paris|French",n.d.,1775,"Gift of Eugene L. Garbaty, 1955",Paris,Books,http://www.metmuseum.org/art/collection/search/347061,
435509,False,Drawings and Prints,1918.0,Print collection ornament & architecture,"Variant ornament designs with a seated faun holding a garland at right, from Ornements de panneaux à la romaine, plate 6, in A Bound Collection of Print Series Including Cheminées et Lambris, Alcoves à la Romaine, Feuillages et autres ornemens..., etc.",,Artist|Publisher|Publisher,Jean Le Pautre|Charles Antoine Jombert|Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, 1712–1784|French, Paris 1634–1716 Paris",1751,1751,"Rogers Fund, 1918",Paris,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/435509,
503390,True,Musical Instruments,1990,Guitar,Guitar,Spanish,Maker,José Massague,"Spanish, Barcelona 1690–1764 Barcelona",ca. 1755–60,1745,"Purchase, Clara Mertens Bequest, in memory of André Mertens, 1990",Barcelona,Chordophone-Lute-plucked-fretted,http://www.metmuseum.org/art/collection/search/503390,
21932,True,Arms and Armor,1904.0,Cup-hilted rapier,Cup-Hilted Rapier,"hilt, Italian, probably Naples; blade, German, Solingen",Bladesmith,Johann Bongen,"German, Solingen, active 17th century",ca. 1650–75,1625,"Rogers Fund, 1904",probably Naples|Solingen,Swords,http://www.metmuseum.org/art/collection/search/21932,
